Symbol,Five Minute Change,Average Volume,Total Volume,Days Open,Days Change,20MA Open,50MA Open,200MA Open,20MA Change,50MA Change,200MA Change
AAPL,4.7897903627029776e-05,39329.166666666664,3067675,127.41,0.0029040106742015404,127.6088,127.58599999999998,125.07133499999998,0.002818771119233121,0.0012485695922750395,0.014995562332488444
AAPL,-3.206190968518249e-05,68796.08974358975,5366095,128.9,-0.0017843289371607396,128.64535,128.16194,127.31873500000002,-0.0015573823694366995,0.0022008093822554198,0.0058174863267363985
AAPL,-0.00021454476818363806,78443.2435897436,6118573,128.96,-0.016904466501240778,128.80445000000003,128.58308,128.13126499999993,-0.016842973981100906,-0.012114968781273716,-0.0006698989508916453
AAPL,0.0003206256303401245,41255.77215189873,3259206,125.05,0.026069572171131483,125.03620000000001,125.82730000000001,127.57639,0.015543898486997998,0.005052957506042066,-0.00843882633769466
AAPL,6.239277973827054e-05,64397.42307692308,5022999,131.65,0.0016710976072920047,131.9159,131.16051999999996,127.29825500000011,0.0007739779662647717,0.007576060235198856,0.018258459238108316
AAPL,-0.00014969992499140096,32465.063291139242,2564740,132.15,-0.009458948164964065,132.23694999999998,132.06897999999998,130.67564499999997,-0.0046753195683958415,-0.002027728237168347,0.010154455330984247
AAPL,0.00013228410824124505,29055.809523809523,1220344,131.36,0.005176613885505388,131.33595,131.65287999999998,131.95843500000004,0.004888608183821752,0.00368499344640294,0.00021427201679058427
NULL,0,0,0,0,0,0,0,0,0,0,0
